Causa de muerte,CCAA,Año,TME
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Castilla La Mancha,1983,0.00283636583084397
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Castilla La Mancha,1983,0.025466944268428833
Todos los trastornos mentales y del comportamiento,Castilla La Mancha,1983,0.004586463896683866
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Castilla La Mancha,1983,0.010500588395039378
Todas las enfermedades del sistema circulatorio,Castilla La Mancha,1983,0.42292024984158594
Todas las enfermedades del sistema respiratorio,Castilla La Mancha,1983,0.09697957213119701
Todas las enfermedades del sistema digestivo,Castilla La Mancha,1983,0.04266618388099333
Todas las enfermedades de la piel y del tejido subcutáneo,Castilla La Mancha,1983,0.0004827856733351438
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Castilla La Mancha,1983,0.0013880088108385383
Todas las enfermedades del sistema genitourinario,Castilla La Mancha,1983,0.016716453939229353
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Castilla La Mancha,1983,6.034820916689297e-05
Todas las afecciones originadas en el periodo perinatal,Castilla La Mancha,1983,0.006336561962523762
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Castilla La Mancha,1983,0.004405419269183187
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Castilla La Mancha,1983,0.07495247578528107
Todas las causas externas de mortalidad,Castilla La Mancha,1983,0.044416281946833225
Todas las causas,Cataluña,1983,0.7489936242030254
Todas las enfermedades infecciosas y parasitarias,Cataluña,1983,0.007184231362253615
Todos los tumores,Cataluña,1983,0.1789390340459224
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Cataluña,1983,0.002750343792974122
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Cataluña,1983,0.021135975330249614
Todos los trastornos mentales y del comportamiento,Cataluña,1983,0.005834062591157228
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Cataluña,1983,0.00900112514064258
Todas las enfermedades del sistema circulatorio,Cataluña,1983,0.3303912989123641
Todas las enfermedades del sistema respiratorio,Cataluña,1983,0.06002416968787765
Todas las enfermedades del sistema digestivo,Cataluña,1983,0.0461557694711839
Todas las enfermedades de la piel y del tejido subcutáneo,Cataluña,1983,0.0008167687627620118
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Cataluña,1983,0.0024169687877651372
Todas las enfermedades del sistema genitourinario,Cataluña,1983,0.01736883777138809
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Cataluña,1983,1.6668750260449223e-05
Todas las afecciones originadas en el periodo perinatal,Cataluña,1983,0.004000500062507814
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Cataluña,1983,0.004483893820060841
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Cataluña,1983,0.019635787806809184
Todas las causas externas de mortalidad,Cataluña,1983,0.038838188106846694
Todas las causas,Comunidad Valenciana,1983,0.8402075047702555
Todas las enfermedades infecciosas y parasitarias,Comunidad Valenciana,1983,0.007397000813130162
Todos los tumores,Comunidad Valenciana,1983,0.16216709446887914
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Comunidad Valenciana,1983,0.001484799433292551
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Comunidad Valenciana,1983,0.024701663299321528
Todos los trastornos mentales y del comportamiento,Comunidad Valenciana,1983,0.0021327119132747547
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Comunidad Valenciana,1983,0.007774949759786447
Todas las enfermedades del sistema circulatorio,Comunidad Valenciana,1983,0.4033525151422546
Todas las enfermedades del sistema respiratorio,Comunidad Valenciana,1983,0.08190693601108362
Todas las enfermedades del sistema digestivo,Comunidad Valenciana,1983,0.04797251987201569
Todas las enfermedades de la piel y del tejido subcutáneo,Comunidad Valenciana,1983,0.00026996353332591833
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Comunidad Valenciana,1983,0.0015387921399577344
Todas las enfermedades del sistema genitourinario,Comunidad Valenciana,1983,0.015765870346233633
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Comunidad Valenciana,1983,5.3992706665183666e-05
Todas las afecciones originadas en el periodo perinatal,Comunidad Valenciana,1983,0.005993190439835387
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Comunidad Valenciana,1983,0.00558824513984651
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Comunidad Valenciana,1983,0.03153174069246727
Todas las causas externas de mortalidad,Comunidad Valenciana,1983,0.040575519058885526
Todas las causas,Extremadura,1983,0.9880400566892893
Todas las enfermedades infecciosas y parasitarias,Extremadura,1983,0.00907402816690599
Todos los tumores,Extremadura,1983,0.20252856681805637
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Extremadura,1983,0.001683840278394926
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Extremadura,1983,0.030215578328975617
Todos los trastornos mentales y del comportamiento,Extremadura,1983,0.003367680556789852
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Extremadura,1983,0.008980481484772939
Todas las enfermedades del sistema circulatorio,Extremadura,1983,0.46193351637300806
Todas las enfermedades del sistema respiratorio,Extremadura,1983,0.09934657642530063
Todas las enfermedades del sistema digestivo,Extremadura,1983,0.04976683489478337
Todas las enfermedades de la piel y del tejido subcutáneo,Extremadura,1983,0.000841920139197463
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Extremadura,1983,0.002338667053326286
Todas las enfermedades del sistema genitourinario,Extremadura,1983,0.016931949466082313
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Extremadura,1983,0.00028064004639915434
Todas las afecciones originadas en el periodo perinatal,Extremadura,1983,0.005706347610116139
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Extremadura,1983,0.005425707563716984
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Extremadura,1983,0.04967328821265032
Todas las causas externas de mortalidad,Extremadura,1983,0.039944433270812964
Todas las causas,Galicia,1983,0.9131481819868846
Todas las enfermedades infecciosas y parasitarias,Galicia,1983,0.01112728260382679
Todos los tumores,Galicia,1983,0.18351128690400603
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Galicia,1983,0.0013864665225215489
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Galicia,1983,0.020228191059352855
Todos los trastornos mentales y del comportamiento,Galicia,1983,0.005119261006233411
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Galicia,1983,0.010025219470540431
Todas las enfermedades del sistema circulatorio,Galicia,1983,0.41035854024272406
Todas las enfermedades del sistema respiratorio,Galicia,1983,0.09029807608217268
Todas las enfermedades del sistema digestivo,Galicia,1983,0.04301601262182241
Todas las enfermedades de la piel y del tejido subcutáneo,Galicia,1983,0.0005332563548159804
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Galicia,1983,0.001706420335411137
Todas las enfermedades del sistema genitourinario,Galicia,1983,0.013402509717708304
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Galicia,1983,0.00017775211827199345
Todas las afecciones originadas en el periodo perinatal,Galicia,1983,0.0057591686320125875
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Galicia,1983,0.005119261006233411
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Galicia,1983,0.05808939225128745
Todas las causas externas de mortalidad,Galicia,1983,0.05329008505794363
Todas las causas,Madrid,1983,0.6370531551004046
Todas las enfermedades infecciosas y parasitarias,Madrid,1983,0.007391723327795841
Todos los tumores,Madrid,1983,0.12334938303259309
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Madrid,1983,0.0014699449799594
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Madrid,1983,0.0156444144295679
Todos los trastornos mentales y del comportamiento,Madrid,1983,0.00298188838791764
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Madrid,1983,0.006194768129828901
Todas las enfermedades del sistema circulatorio,Madrid,1983,0.2262245324157517
Todas las enfermedades del sistema respiratorio,Madrid,1983,0.0569078699384282
Todas las enfermedades del sistema digestivo,Madrid,1983,0.03708461192297572
Todas las enfermedades de la piel y del tejido subcutáneo,Madrid,1983,8.399685599768e-05
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Madrid,1983,0.0006089772059831801
Todas las enfermedades del sistema genitourinario,Madrid,1983,0.0137544851696201
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Madrid,1983,0.00012599528399652002
Todas las afecciones originadas en el periodo perinatal,Madrid,1983,0.006299764199826001
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Madrid,1983,0.0036958616638979205
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Madrid,1983,0.09449646299739001
Todas las causas externas de mortalidad,Madrid,1983,0.040738475158874805
Todas las causas,Murcia,1983,0.8073926376600353
Todas las enfermedades infecciosas y parasitarias,Murcia,1983,0.010030993723463926
Todos los tumores,Murcia,1983,0.1486224784333635
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Murcia,1983,0.0014329991033519896
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Murcia,1983,0.023030342732442692
Todos los trastornos mentales y del comportamiento,Murcia,1983,0.006039067649840528
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Murcia,1983,0.010133350802274784
Todas las enfermedades del sistema circulatorio,Murcia,1983,0.3645959147242705
Todas las enfermedades del sistema respiratorio,Murcia,1983,0.08976715811712106
Todas las enfermedades del sistema digestivo,Murcia,1983,0.04800546996229165
Todas las enfermedades de la piel y del tejido subcutáneo,Murcia,1983,0.0003070712364325692
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Murcia,1983,0.0006141424728651384
Todas las enfermedades del sistema genitourinario,Murcia,1983,0.012692277772546192
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Murcia,1983,0.0001023570788108564
Todas las afecciones originadas en el periodo perinatal,Murcia,1983,0.007267352595570805
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Murcia,1983,0.007779137989625087
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Murcia,1983,0.04073811736672085
Todas las causas externas de mortalidad,Murcia,1983,0.036234405899043164
Todas las causas,Navarra,1983,0.8112610199210949
Todas las enfermedades infecciosas y parasitarias,Navarra,1983,0.007598266036724952
Todos los tumores,Navarra,1983,0.18683941356972383
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Navarra,1983,0.002727582679849983
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Navarra,1983,0.020067215430324876
Todos los trastornos mentales y del comportamiento,Navarra,1983,0.0050655106911499685
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Navarra,1983,0.00954653937947494
Todas las enfermedades del sistema circulatorio,Navarra,1983,0.3397788709755979
Todas las enfermedades del sistema respiratorio,Navarra,1983,0.08338609906969947
Todas las enfermedades del sistema digestivo,Navarra,1983,0.04227753153767474
Todas las enfermedades de la piel y del tejido subcutáneo,Navarra,1983,0.0005844820028249963
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Navarra,1983,0.0009741366713749939
Todas las enfermedades del sistema genitourinario,Navarra,1983,0.013443086064974916
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Navarra,1983,0.0
Todas las afecciones originadas en el periodo perinatal,Navarra,1983,0.006234474696799961
